"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LINC02207",343.267083611557,2.99407937371729,0.474009232263393,6.31650012262538,2.67553236461743e-10,7.09937403195457e-09
"GPR17",17.6456064630531,2.99024356770782,0.544543366276304,5.49128637477618,3.99016750373347e-08,5.02067843186947e-07
"HPD",67.9485817832205,2.98924139191958,0.626858480727083,4.76860644599146,1.85504648187795e-06,1.39760730469387e-05
"MIR3679",1.47306452662068,2.98806959055994,0.899936740243597,3.32031070289576,0.000899173150254056,0.00296400950829811
"ZFY",119.248466369817,2.98608796150957,0.694996774786123,4.2965493795687,1.73477338468237e-05,9.72887175619246e-05
"ERICH4",1.04034033482005,2.98575838531442,0.961772130221714,3.10443429529001,0.00190643266007418,0.0056948562040433
"EMILIN3",1.67491286881494,2.98561278145134,1.40051842508594,2.13179114817296,0.033024019659961,0.0661304277265581
"DLC1",142.094511767852,2.98237879289213,0.538246271390041,5.54091863040691,3.00889014809178e-08,3.94845094092916e-07
"LOC285847",6.03020958629331,2.98208081814395,0.769812951129686,3.87377325071994,0.000107163126559234,0.000469179652281155
"OR6N1",1.74872662588715,2.98045903682565,1.00029926835497,2.97956734660731,0.00288655769188814,0.00814516393892669
"GPR4",1.85739257377857,2.98045583545728,0.845740695020849,3.52407759612868,0.000424959780140683,0.00155075302228265
"KCNE1",316.810170185915,2.97963044736609,0.440830172171878,6.75913454990179,1.38818435304793e-11,5.57695127308031e-10
"GPR87",2.87950914792971,2.97651235268353,0.754544438366021,3.94478071978003,7.98730352059714e-05,0.000364614727537401
"SLC1A3",136.26099021808,2.97420914253072,0.529754197319571,5.6143191645852,1.97337680336492e-08,2.73884227233587e-07
"OSMR",0.956289798809912,2.96721169315377,1.660736635619,1.78668407110066,0.0739885650242599,0.130344372805427
"DZIP1L",32.1498893729875,2.96461424609012,0.529546435896406,5.59840279365053,2.163356473375e-08,2.9853079586745e-07
"LINC00545",2.56975111417214,2.96208732863273,0.813720641522964,3.64017720269314,0.000272450473975829,0.00105730981681514
"COL4A2-AS1",1.20500759894031,2.95897099255098,1.19644244140455,2.47314111414948,0.0133931247187526,0.0305693311116172
"SCRG1",12.2046622881977,2.95862129568264,0.656317341515491,4.50791272534554,6.54684936071296e-06,4.16782901800312e-05
"ABHD11-AS1",11.9100614196748,2.95709274910199,0.661777374255964,4.46841016954781,7.88030926406976e-06,4.91432673039381e-05
"FCGR1A",4236.39943848085,2.95561007012182,0.419944109974101,7.03810340453185,1.94874054387562e-12,1.10739049667315e-10
"NOS1AP",22.4131093538091,2.95480281344817,0.506618382654946,5.83240347095866,5.46346126484837e-09,9.21018930290606e-08
"FSTL4",95.6822160906127,2.95409864414562,0.430788944315317,6.85741517540747,7.01176324933343e-12,3.15594876717662e-10
"BASP1-AS1",127.643732763042,2.94162862534931,0.412891186293981,7.12446456353963,1.04486067013375e-12,6.36968226248625e-11
"TLCD4",84.104481731785,2.93792286380496,0.602420711504749,4.87686231183272,1.07786616343388e-06,8.72804277948312e-06
"TCN1",996.384482567669,2.93709690242116,0.455360383565973,6.45004925422027,1.11813806371472e-10,3.34989294858482e-09
"LIFR",1.63292883547099,2.92613461037611,1.18883859760064,2.46133883630776,0.01384195707857,0.0314558760365191
"HPGD",1555.92233138341,2.91934775893288,0.558556197066637,5.22659631074615,1.72658901452674e-07,1.78507792724969e-06
"PER1",5611.839456227,2.91646985279133,0.406233404251258,7.17929599651405,7.00712937851743e-13,4.59133810706666e-11
"SKINT1L",1.1481610759111,2.91443263833768,1.0541989870209,2.76459442118577,0.00569936098378634,0.0147372469787463
"LRTM2",2.04437406021579,2.90736927730466,0.945880071782422,3.07371871343689,0.00211408660007665,0.00624054003430533
"SPC25",2.03831882305659,2.90490815773005,0.909390675560651,3.19434566000925,0.00140148201218359,0.0043571388675212
"UCHL1",23.7174113412862,2.9044704619501,0.491647933880997,5.90762263358383,3.47079944628977e-09,6.23707840795953e-08
"TTTY14",8.11739585630193,2.90356689769578,0.730894026041439,3.97262365574618,7.10853129710258e-05,0.000329813937638209
"TMEM52B",12.3174127356753,2.90111810756466,0.444298019612084,6.52966697915426,6.59160876204029e-11,2.14494512148554e-09
"CFAP221",0.878449541401919,2.90075329680084,1.77022770466493,1.63863286579276,0.101289743304024,0.168939014286469
"NLGN4Y",0.652794779682716,2.89918847620786,1.34299955434716,2.15874120495682,0.0308702501399475,0.0624023381007285
"CEACAM1",4931.83769007289,2.89634247177784,0.493549207853443,5.86839655639341,4.40029796221566e-09,7.62296222519087e-08
"MYO1B",175.802892670468,2.89592140168163,0.607321242439365,4.76835190228137,1.8573913747987e-06,1.39877980625967e-05
"KCNE1B",78.0163050485709,2.89301611318578,0.528774911396038,5.471167505939,4.47080479117985e-08,5.52795786247039e-07
"GCKR",11.0160244893184,2.88971070412256,0.593097587810301,4.87223479493701,1.1034292180692e-06,8.90509445198368e-06
"IL1R1",3758.33334187972,2.88666367886989,0.444651434404003,6.49196978918799,8.47212506187855e-11,2.6408902458257e-09
"LOC101929470",0.666710564914332,2.88557266091864,1.58677202892277,1.81851747341273,0.0689850785230117,0.122912370760941
"TAAR1",6.6188028979204,2.88464544699478,0.568393743564024,5.07508303822463,3.87326815833898e-07,3.5924235821975e-06
"MROCKI",20.4388158968207,2.88322172195407,0.554896581460514,5.19596230772462,2.0366352472749e-07,2.04769005237493e-06
"PRUNE2",294.814837179507,2.87757693220092,0.591628680412674,4.86382257566307,1.15140132870217e-06,9.23421948214761e-06
"ISM2",1.95980593528854,2.87620363446873,0.957116051037724,3.00507303304578,0.00265517086748186,0.00757865513860078
"LINC01433",3.08553211079693,2.8732962293336,1.06891533435408,2.68804847024658,0.00718709633136317,0.0179063921013166
"MIR7845",1.9674327494931,2.87202368631886,0.976069523909336,2.94243761941863,0.00325639385600109,0.00905603742485996
"MRAP2",5.76922443025936,2.87172578029692,0.729666001442933,3.93567162868766,8.29643482325285e-05,0.000376805376506617
"OPLAH",2108.3344970823,2.86652193759468,0.420719943490407,6.81337308094604,9.53364707442311e-12,4.03639949981729e-10
"IL27",85.6696677169358,2.86523400272289,0.526366156780662,5.44342368104954,5.22661323680356e-08,6.31652932206924e-07
"PRSS50",34.1788413573407,2.86333105226758,0.533659654305697,5.3654628547718,8.07418961347725e-08,9.176471310562e-07
"MAB21L3",61.7482434323756,2.85836712384836,0.505552365053927,5.65394867363238,1.56803052725869e-08,2.27287735719424e-07
"GOLGA6L5P",1.86472544555553,2.85784568890935,0.945271015124907,3.02330828215622,0.00250027396182057,0.00720821275074999
"CDH15",0.640718145723016,2.8575350523115,1.68578107005678,1.69508075696642,0.0900601021183532,0.153491799275233
"ANXA8L1",5.41029332667094,2.85517122128816,0.86504622352302,3.30059960225025,0.000964784614819333,0.00314424138384023
"SHROOM2",34.7722726687535,2.85480212249392,0.866886188710282,3.29316830706599,0.000990651533785531,0.00321874028450742
"HSPB3",1.36839401589834,2.85405510162404,1.1518245601738,2.47785574323348,0.0132174572745139,0.0302508134651582
"SLC26A8",760.655216914394,2.85241844805957,0.344749408734432,8.27388931145883,1.29658538837728e-16,3.15716490462197e-14
"LOC105370295",2.08712677598018,2.85040532629609,1.23475177289773,2.30848449774381,0.0209722040823289,0.0448748794226351
"C11orf91",4.76710606471184,2.84911212443842,0.735983369560574,3.87116372770694,0.000108317005488376,0.000473800816014549
"LINC01270",676.391504454029,2.83571311194355,0.408688350332974,6.93857094197371,3.96086079785899e-12,1.99743514162187e-10
"CST7",15219.3488726504,2.83266152751541,0.361423236039471,7.83751913284862,4.59534947063807e-15,6.46166512426071e-13
"SEPTIN4",404.153383697028,2.82972039285705,0.474642586480897,5.96179203774614,2.49486542106146e-09,4.67520306141322e-08
"H2AC14",3.88108120627641,2.82750698253138,0.69283944391713,4.08104216259023,4.48342204520431e-05,0.000221913263820185
"RNASE13",1.26780186027505,2.82246395951715,1.05504952498311,2.6751957066303,0.00746856380162831,0.0185190388820399
"LINC01729",0.853732605941243,2.81975161982954,1.08667224556108,2.59485013199508,0.00946321722765594,0.0227334351756533
"OTOF",309.96203999263,2.81926785801501,0.705289329807562,3.99732101261796,6.40633975181414e-05,0.000300491183294248
"HPR",1.53691849459272,2.81295569844091,0.954393198621502,2.94737609457387,0.00320483158951489,0.00893327676753217
"CEACAM5",5.12469556193077,2.811916881493,0.72390578100465,3.88436859502707,0.000102596162303253,0.000451751421853684
"MUCL1",1.70263232318696,2.80995471252061,0.826620439317519,3.39932885622885,0.000675514412218258,0.00231591201939358
"RNU5F-1",1.30002313014036,2.80187347234378,0.945587598424071,2.96310302399631,0.00304554616927179,0.00854490084358029
"MATN4",0.60081370050433,2.79666879713983,1.21985197040022,2.29262965097501,0.0218693358081907,0.046500097683111
"PRG1",0.84369634884096,2.79639366321902,1.34212441013623,2.08355771052192,0.0372004171079029,0.0730359595563229
"CCM2L",6.00402579668135,2.79578802349056,0.740769557669086,3.77416700584703,0.000160543190134436,0.000667250057119693
"TMC5",14.5873764903405,2.7944090401456,0.717942208237875,3.89224788302143,9.93196893924876e-05,0.000439131167421823
"HNRNPH2",0.859176296793817,2.79112865282877,1.0979482840365,2.54213125828427,0.0110178788784385,0.0258704833684458
"SNORD135",0.770036056438189,2.79071470951079,1.02817039138291,2.71425313634758,0.00664253873301176,0.0167204842744987
"MPV17L",1.0811706236539,2.7883438289814,1.31854788430322,2.11470805283259,0.034454837604089,0.0684760127520036
"HROB",79.338041310416,2.78811068109599,0.553868508449922,5.03388554965673,4.80636694659091e-07,4.32662863827697e-06
"ANKRD22",1028.33155765751,2.78659921309771,0.477837439561836,5.83168873425436,5.4869202425417e-09,9.23189076930628e-08
"ST8SIA5",11.265250735948,2.78265175599924,0.562013356092678,4.95121997695081,7.37496817034464e-07,6.26417049530508e-06
"LINC02606",1.83769507178484,2.77822077073161,0.963740555838958,2.8827475962274,0.00394223183733411,0.0107007403289283
"SNORD3A",58.7951769696407,2.77793051181428,0.4798261747977,5.78945180092664,7.06165165264246e-09,1.14123873688342e-07
"TCTEX1D1",23.6841555589268,2.77764605387113,0.496231836784015,5.59747651797702,2.17494299965809e-08,2.99700300038723e-07
"RAB20",1379.12767809067,2.7766215404226,0.359274518526867,7.72841211174002,1.0889632494058e-14,1.31935773814801e-12
"ITGA2B",14541.8789140117,2.77460366664733,0.323217390849525,8.58432666433797,9.13700001211979e-18,3.52030336466951e-15
"MIR619",1.0489898760483,2.77050862575421,0.955338120941286,2.90002938752664,0.00373127675526579,0.0101942015903333
"LOC101928674",28.0754039390653,2.77047629139322,0.519663104235538,5.33129304122675,9.75159117604644e-08,1.07962443916873e-06
"PLPPR3",8.16371097441684,2.77011564301317,0.707568594787774,3.91497822743819,9.04123662361246e-05,0.000406086225967056
"RPL3L",0.8198040969546,2.76828176328379,1.15543648757482,2.39587531902703,0.0165807293273976,0.0366844113659111
"C22orf31",0.637744562324582,2.76569836709518,1.33332117345159,2.07429269268676,0.0380521360528362,0.0743369180531221
"MIR3173",1.35915291342374,2.75903122807949,0.987498594870487,2.79395964957433,0.00520669749800102,0.0136279647556375
"ZNF705A",3.75127579105342,2.75379604039741,0.679170608571088,4.05464548324778,5.02103934740969e-05,0.00024376336186618
"TNFAIP3",16116.6194113332,2.75247255435098,0.353021718125445,7.79689297578258,6.3450008735149e-15,8.42076020853564e-13
"KREMEN1",6350.28138867614,2.75038877328672,0.358965941930331,7.66197695106274,1.83092504777333e-14,2.03878266591361e-12
"NR2F1",0.809529115265104,2.74913312338647,1.50323038294945,1.82881689631131,0.0674270429326901,0.120576827888307
"CYP26A1",4.8053394879618,2.74436862718409,0.628213323021168,4.36852980765519,1.25085746784394e-05,7.30640335371304e-05
"PKD2L1",10.5829411458026,2.74266114612625,0.613399012003215,4.47125132655394,7.77632459281778e-06,4.85742921387943e-05
"LYPD9P",1.07650350715856,2.74252579795732,1.6150268244273,1.69813018364561,0.0894831938969608,0.15277832005327
"CHRM4",48.7599113621392,2.74149102856592,0.364688012659132,7.51735986213604,5.58934170881876e-14,5.46563851160836e-12
"CASP5",987.966237653061,2.74148157428101,0.414443189359473,6.61485492985903,3.71916288218013e-11,1.30740791537077e-09
"BMX",855.230765136736,2.7408420530688,0.397868100334044,6.88882081968279,5.62567428897892e-12,2.63028568930277e-10
"ITGA8",7.81807824312294,2.7401228241322,0.70803390059538,3.87004467134703,0.000108815412629038,0.000475549026516739
"MYL9",3182.55383731878,2.73793196002908,0.419365140446944,6.52875429061914,6.63189418767735e-11,2.15441500221613e-09
"ANTXRL",4.84278656600423,2.72660641524167,0.901656425824882,3.023997098171,0.00249458831318841,0.00719397444090741
"SERPING1",2812.57579904494,2.72497434832482,0.478184853955298,5.69857937947059,1.20809880253652e-08,1.81818869781747e-07
"AOAH-IT1",77.157345056634,2.72471723449836,0.397582591915173,6.85321060304294,7.22106538431701e-12,3.23503729217402e-10
"CYS1",2.77920267247535,2.71820363021347,0.831584339960013,3.26870468766184,0.00108040999867296,0.00346825832601833
"GRINA",18298.8454339264,2.71609961009121,0.348475167610654,7.79424149133593,6.47965210381543e-15,8.49142980461908e-13
"ASPH",3485.23300052005,2.71456708855717,0.36209657728834,7.4968040540067,6.53926202878691e-14,6.29861718612755e-12
"LRP4",0.734091512708056,2.71321083929455,1.02934206329007,2.63586900415044,0.0083922122641001,0.020487590553241
"AQP1",39.0155521286133,2.71175145610983,0.534125445675605,5.07699357531972,3.83453833147345e-07,3.56680571789013e-06
"ERG",49.555880272832,2.71137206770343,0.486566406224624,5.57246047613843,2.51166485499356e-08,3.39780279259803e-07
"TLR5",2635.7283575744,2.70794404389568,0.349829701757854,7.74074937116139,9.88325517053185e-15,1.22045530516106e-12
"GBP6",139.493264990847,2.70664081600186,0.433829434751379,6.23895153069316,4.40513449648855e-10,1.07418368278931e-08
"CLIC1",3.31638990841303,2.70373041868484,0.945411628244955,2.85984468342535,0.00423848536106038,0.0113941085676064
"RMDN2-AS1",0.590122466838924,2.70246610947057,1.31910522327727,2.0487115521811,0.0404903289117003,0.0782823862058404
"BCAM",4.52710501006172,2.70146735587403,0.742633522599775,3.63768571396678,0.000275098822976731,0.00106694256610101
"RETN",1350.01883421466,2.70053820188149,0.592384960061532,4.55875551195794,5.1457632750796e-06,3.37399536184933e-05
"SCN1B",312.503107079312,2.69987150705571,0.222499130102269,12.1343014051998,6.95006002960172e-34,4.46286521367492e-30
"COL10A1",17.3652537875768,2.69744864497781,0.530081862465506,5.08873975131217,3.60450871891413e-07,3.36583887354153e-06
"INSL4",0.943686391762083,2.69381273969505,1.22363855609914,2.20147749208124,0.0277022383895099,0.0568868905591642
"ATP2C2",86.3634096005676,2.69369083309761,0.483870283174203,5.56696893106747,2.59208589426589e-08,3.48457380789519e-07
"MS4A3",554.932142864403,2.69147047261878,0.497818733187633,5.40652710151093,6.42585080621759e-08,7.56185644049943e-07
"ANKRD62",0.771240739972024,2.69008465365907,1.2204145057467,2.20423851158108,0.0275075746888987,0.0565413912512744
"SCN2B",14.6139437266473,2.68616941828163,0.482236633468052,5.57023094443028,2.54401895229798e-08,3.43674481746622e-07
"LOC441052",0.750522504763802,2.684641277977,1.61278058516518,1.66460416418147,0.0959917540338089,0.161840114625179
"CR1L",22.9353737697891,2.68273905929038,0.468114100777473,5.73095118227526,9.98690086044016e-09,1.53787096862925e-07
"KIAA1755",0.56238874114154,2.68183091731116,2.28571774850456,1.17329924880959,0.240675823422063,0.342172437031763
"LILRA3",8.66244737843263,2.67645727574851,0.773719972782471,3.45920665085505,0.000541769066255771,0.00191077248120673
"MYO10",302.367225349668,2.67441508613564,0.444845388294436,6.01201036699404,1.83236601282539e-09,3.64279658112161e-08
"MESTIT1",1.51297092715351,2.67175095505099,1.04610402119822,2.554001228282,0.0106492880870115,0.0251591716590863
"GYG1",6542.43726810831,2.66888631927218,0.356078936004169,7.49520976787274,6.61924166548093e-14,6.34393390267785e-12
"SAMSN1",5040.54570283561,2.6662535504199,0.385254948876962,6.92075094218042,4.49255729954431e-12,2.22479752746585e-10
"SNORD157",0.965568922999583,2.66596557464794,1.10581136914082,2.41086829910178,0.0159145940756942,0.0353853578340458
"ECHDC3",535.004713898804,2.66529168954285,0.505651053218821,5.27100986456255,1.35675176841194e-07,1.44240982707989e-06
"EPX",19.9175330052652,2.66501545476317,0.660882313577162,4.03251138669186,5.51839402537744e-05,0.000264049534289297
"PDE4C",2.01705292421808,2.66439806021272,0.808988222411785,3.29349425170804,0.000989503649162412,0.00321609554537957
"CLEC4D",2263.39276408542,2.66322862734153,0.386598421457786,6.88887610378495,5.62348879187684e-12,2.63028568930277e-10
"GLYATL2",3.5775731722537,2.66207434674158,0.85228033507151,3.1234726852148,0.00178730453969748,0.00538062738751872
"LINC00513",23.5156279417975,2.65752006902364,0.540795108117934,4.91409783322985,8.91922060806542e-07,7.43165509488634e-06
"ZNF560",0.531012352312769,2.65259922998741,1.52992924014104,1.73380517241626,0.0829526576035288,0.14313865962687
"MIR451A",0.992681058594016,2.65208696436751,1.70433090066875,1.55608688625365,0.119687432916713,0.19365519130754
